id;id_ccaa;destino;motivo;fecha;turistas
3224;9;Cataluña;Ocio, recreo y vacaciones;2015-10-01;1208533
3225;9;Cataluña;Otros motivos;2026-01-01;115332
3226;9;Cataluña;Otros motivos;2025-12-01;132105
3227;9;Cataluña;Otros motivos;2025-11-01;176615
3228;9;Cataluña;Otros motivos;2025-10-01;170238
3229;9;Cataluña;Otros motivos;2025-09-01;104972
3230;9;Cataluña;Otros motivos;2025-08-01;55813
3231;9;Cataluña;Otros motivos;2025-07-01;84343
3232;9;Cataluña;Otros motivos;2025-06-01;87794
3233;9;Cataluña;Otros motivos;2025-05-01;113283
3234;9;Cataluña;Otros motivos;2025-04-01;149316
3235;9;Cataluña;Otros motivos;2025-03-01;178433
3236;9;Cataluña;Otros motivos;2025-02-01;142755
3237;9;Cataluña;Otros motivos;2025-01-01;179291
3238;9;Cataluña;Otros motivos;2024-12-01;155037
3239;9;Cataluña;Otros motivos;2024-11-01;177602
3240;9;Cataluña;Otros motivos;2024-10-01;132551
3241;9;Cataluña;Otros motivos;2024-09-01;113572
3242;9;Cataluña;Otros motivos;2024-08-01;76291
3243;9;Cataluña;Otros motivos;2024-07-01;102322
3244;9;Cataluña;Otros motivos;2024-06-01;146267
3245;9;Cataluña;Otros motivos;2024-05-01;149913
3246;9;Cataluña;Otros motivos;2024-04-01;192719
3247;9;Cataluña;Otros motivos;2024-03-01;167655
3248;9;Cataluña;Otros motivos;2024-02-01;124572
3249;9;Cataluña;Otros motivos;2024-01-01;105432
3250;9;Cataluña;Otros motivos;2023-12-01;142311
3251;9;Cataluña;Otros motivos;2023-11-01;134420
3252;9;Cataluña;Otros motivos;2023-10-01;100269
3253;9;Cataluña;Otros motivos;2023-09-01;67207
3254;9;Cataluña;Otros motivos;2023-08-01;68051
3255;9;Cataluña;Otros motivos;2023-07-01;92902
3256;9;Cataluña;Otros motivos;2023-06-01;123505
3257;9;Cataluña;Otros motivos;2023-05-01;138601
3258;9;Cataluña;Otros motivos;2023-04-01;120132
3259;9;Cataluña;Otros motivos;2023-03-01;109822
3260;9;Cataluña;Otros motivos;2023-02-01;94290
3261;9;Cataluña;Otros motivos;2023-01-01;72852
3262;9;Cataluña;Otros motivos;2022-12-01;86676
3263;9;Cataluña;Otros motivos;2022-11-01;76312
3264;9;Cataluña;Otros motivos;2022-10-01;85696
3265;9;Cataluña;Otros motivos;2022-09-01;68635
3266;9;Cataluña;Otros motivos;2022-08-01;47928
3267;9;Cataluña;Otros motivos;2022-07-01;59951
3268;9;Cataluña;Otros motivos;2022-06-01;72375
3269;9;Cataluña;Otros motivos;2022-05-01;97038
3270;9;Cataluña;Otros motivos;2022-04-01;99379
3271;9;Cataluña;Otros motivos;2022-03-01;60868
3272;9;Cataluña;Otros motivos;2022-02-01;73890
3273;9;Cataluña;Otros motivos;2022-01-01;67445
3274;9;Cataluña;Otros motivos;2021-12-01;81184
3275;9;Cataluña;Otros motivos;2021-11-01;77232
3276;9;Cataluña;Otros motivos;2021-10-01;71580
3277;9;Cataluña;Otros motivos;2021-09-01;46903
3278;9;Cataluña;Otros motivos;2021-08-01;27245
3279;9;Cataluña;Otros motivos;2021-07-01;45875
3280;9;Cataluña;Otros motivos;2021-06-01;47817
3281;9;Cataluña;Otros motivos;2021-05-01;40829
3282;9;Cataluña;Otros motivos;2021-04-01;17047
3283;9;Cataluña;Otros motivos;2021-03-01;17038
3284;9;Cataluña;Otros motivos;2021-02-01;12838
3285;9;Cataluña;Otros motivos;2021-01-01;29394
3286;9;Cataluña;Otros motivos;2020-12-01;32274
3287;9;Cataluña;Otros motivos;2020-11-01;18215
3288;9;Cataluña;Otros motivos;2020-10-01;29344
3289;9;Cataluña;Otros motivos;2020-09-01;45496
3290;9;Cataluña;Otros motivos;2020-08-01;22057
3291;9;Cataluña;Otros motivos;2020-07-01;35224
3292;9;Cataluña;Otros motivos;2020-06-01;9404
3295;9;Cataluña;Otros motivos;2020-03-01;38915
3296;9;Cataluña;Otros motivos;2020-02-01;93006
3297;9;Cataluña;Otros motivos;2020-01-01;89783
3298;9;Cataluña;Otros motivos;2019-12-01;107761
3299;9;Cataluña;Otros motivos;2019-11-01;73851
3300;9;Cataluña;Otros motivos;2019-10-01;85455
3301;9;Cataluña;Otros motivos;2019-09-01;98762
3302;9;Cataluña;Otros motivos;2019-08-01;92180
3303;9;Cataluña;Otros motivos;2019-07-01;125189
3304;9;Cataluña;Otros motivos;2019-06-01;105563
3305;9;Cataluña;Otros motivos;2019-05-01;116060
3306;9;Cataluña;Otros motivos;2019-04-01;119535
3307;9;Cataluña;Otros motivos;2019-03-01;105106
3308;9;Cataluña;Otros motivos;2019-02-01;101999
3309;9;Cataluña;Otros motivos;2019-01-01;80197
3310;9;Cataluña;Otros motivos;2018-12-01;113031
3311;9;Cataluña;Otros motivos;2018-11-01;76746
3312;9;Cataluña;Otros motivos;2018-10-01;91030
3313;9;Cataluña;Otros motivos;2018-09-01;88720
3314;9;Cataluña;Otros motivos;2018-08-01;118189
3315;9;Cataluña;Otros motivos;2018-07-01;181761
3316;9;Cataluña;Otros motivos;2018-06-01;184909
3317;9;Cataluña;Otros motivos;2018-05-01;137885
3318;9;Cataluña;Otros motivos;2018-04-01;126366
3319;9;Cataluña;Otros motivos;2018-03-01;144444
3320;9;Cataluña;Otros motivos;2018-02-01;94296
3321;9;Cataluña;Otros motivos;2018-01-01;94743
3322;9;Cataluña;Otros motivos;2017-12-01;89155
3323;9;Cataluña;Otros motivos;2017-11-01;97715
3324;9;Cataluña;Otros motivos;2017-10-01;115160
3325;9;Cataluña;Otros motivos;2017-09-01;87568
3326;9;Cataluña;Otros motivos;2017-08-01;139638
3327;9;Cataluña;Otros motivos;2017-07-01;167572
3328;9;Cataluña;Otros motivos;2017-06-01;154142
3329;9;Cataluña;Otros motivos;2017-05-01;146065
3330;9;Cataluña;Otros motivos;2017-04-01;178852
3331;9;Cataluña;Otros motivos;2017-03-01;125815
3332;9;Cataluña;Otros motivos;2017-02-01;99269
3333;9;Cataluña;Otros motivos;2017-01-01;100420
3334;9;Cataluña;Otros motivos;2016-12-01;160525
3335;9;Cataluña;Otros motivos;2016-11-01;132061
3336;9;Cataluña;Otros motivos;2016-10-01;99670
3337;9;Cataluña;Otros motivos;2016-09-01;123055
3338;9;Cataluña;Otros motivos;2016-08-01;119473
3339;9;Cataluña;Otros motivos;2016-07-01;148741
3340;9;Cataluña;Otros motivos;2016-06-01;151779
3341;9;Cataluña;Otros motivos;2016-05-01;102620
3342;9;Cataluña;Otros motivos;2016-04-01;150058
3343;9;Cataluña;Otros motivos;2016-03-01;121871
3344;9;Cataluña;Otros motivos;2016-02-01;120148
3345;9;Cataluña;Otros motivos;2016-01-01;140730
3346;9;Cataluña;Otros motivos;2015-12-01;182726
3347;9;Cataluña;Otros motivos;2015-11-01;159889
3348;9;Cataluña;Otros motivos;2015-10-01;142112
3349;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2026-01-01;20477
3350;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-12-01;22448
3351;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-11-01;57631
3352;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-10-01;49595
3353;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-09-01;63895
3355;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-07-01;36620
3356;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-06-01;33230
3357;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-05-01;43123
3358;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-04-01;26070
3359;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-03-01;43738
3360;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-02-01;48043
3361;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2025-01-01;24818
3362;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-12-01;27942
3363;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-11-01;20002
3364;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-10-01;46851
3365;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-09-01;53348
3367;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-07-01;24488
3368;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-06-01;56692
3369;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-05-01;32357
3370;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-04-01;50191
3371;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-03-01;58183
3372;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-02-01;44795
3373;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2024-01-01;28879
3374;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-12-01;29423
3375;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-11-01;33834
3376;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-10-01;39614
3377;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-09-01;49092
3378;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-08-01;19504
3379;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-07-01;24324
3380;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-06-01;38335
3381;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-05-01;25602
3382;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-04-01;33652
3383;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-03-01;47798
3384;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-02-01;28122
3385;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2023-01-01;31517
3386;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-12-01;32467
3387;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-11-01;50288
3388;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-10-01;47520
3389;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-09-01;49892
3390;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-08-01;17423
3391;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-07-01;35169
3392;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-06-01;46643
3393;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-05-01;50470
3394;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-04-01;35159
3395;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-03-01;32934
3396;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-02-01;17869
3397;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2022-01-01;20127
3398;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-12-01;27652
3399;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-11-01;26414
3400;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-10-01;32098
3401;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-09-01;24615
3402;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-08-01;9930
3403;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-07-01;23797
3404;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-06-01;20933
3405;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-05-01;18316
3406;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-04-01;16410
3407;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-03-01;11739
3408;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-02-01;4622
3409;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2021-01-01;6899
3410;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2020-12-01;12348
3411;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2020-11-01;7406
3412;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2020-10-01;9368
3413;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2020-09-01;9047
3414;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2020-08-01;5734
3415;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2020-07-01;21831
3419;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2020-03-01;12966
3420;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2020-02-01;39336
3421;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2020-01-01;38189
3422;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-12-01;37641
3423;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-11-01;47345
3424;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-10-01;30465
3425;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-09-01;55192
3426;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-08-01;14682
3427;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-07-01;60089
3428;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-06-01;43624
3429;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-05-01;32310
3430;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-04-01;47421
3431;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-03-01;36865
3432;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-02-01;42638
3433;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2019-01-01;50870
3434;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-12-01;29861
3435;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-11-01;38090
3436;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-10-01;59690
3437;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-09-01;43705
3438;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-08-01;16300
3439;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-07-01;25919
3440;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-06-01;44803
3441;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-05-01;47743
3442;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-04-01;51940
3443;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-03-01;44765
3444;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-02-01;61397
3445;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2018-01-01;27646
3446;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-12-01;27728
3447;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-11-01;36033
3448;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-10-01;68035
3449;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-09-01;41070
3450;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-08-01;12747
3451;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-07-01;32765
3452;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-06-01;38200
3453;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-05-01;48070
3454;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-04-01;37536
3455;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-03-01;36246
3456;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-02-01;39763
3457;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2017-01-01;30546
3458;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-12-01;30686
3459;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-11-01;30124
3460;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-10-01;37550
3461;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-09-01;26807
3463;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-07-01;22988
3464;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-06-01;31316
3465;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-05-01;34612
3466;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-04-01;20810
3467;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-03-01;19687
3468;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-02-01;23112
3469;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2016-01-01;25680
3470;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2015-12-01;19057
3471;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2015-11-01;21753
3472;10;Comunitat Valenciana;Negocios y otros motivos profesionales;2015-10-01;41792
3473;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2026-01-01;472468
3474;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-12-01;554269
3475;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-11-01;616630
3476;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-10-01;950082
3477;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-09-01;1037750
3478;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-08-01;1411587
3479;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-07-01;1347437
3480;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-06-01;1008447
3481;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-05-01;1016167
3482;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-04-01;951664
3483;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-03-01;714491
3484;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-02-01;531582
3485;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2025-01-01;462118
3486;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-12-01;503633
3487;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-11-01;556034
3488;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-10-01;981714
3489;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-09-01;1037674
3490;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-08-01;1352498
3491;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-07-01;1328184
3492;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-06-01;935322
3493;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-05-01;950974
3494;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-04-01;819376
3495;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-03-01;646882
3496;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-02-01;441957
3497;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2024-01-01;463923
3498;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-12-01;529781
3499;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-11-01;532795
3500;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-10-01;875076
3501;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-09-01;921122
3502;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-08-01;1152029
3503;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-07-01;1217792
3504;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-06-01;809313
3505;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-05-01;848373
3506;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-04-01;730196
3507;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-03-01;525728
3508;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-02-01;378937
3509;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2023-01-01;372531
3510;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-12-01;373641
3511;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-11-01;403117
3512;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-10-01;697129
3513;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-09-01;792148
3514;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-08-01;966780
3515;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-07-01;1002657
3516;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-06-01;734504
3517;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-05-01;669453
3518;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-04-01;670617
3519;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-03-01;405737
3520;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-02-01;313699
3521;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2022-01-01;214466
3522;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-12-01;270280
3523;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-11-01;314990
3524;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-10-01;547065
3525;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-09-01;554945
3526;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-08-01;681065
3527;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-07-01;520279
3528;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-06-01;206720
3529;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-05-01;101351
3530;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-04-01;40833
3531;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-03-01;24029
3532;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-02-01;13857
3533;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2021-01-01;32076
3534;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-12-01;41368
3535;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-11-01;36142
3536;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-10-01;148522
3537;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-09-01;152703
3538;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-08-01;385785
3539;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-07-01;327262
3540;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-06-01;27517
3543;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-03-01;210174
3544;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-02-01;429208
3545;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2020-01-01;348011
3546;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-12-01;361884
3547;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-11-01;454012
3548;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-10-01;787125
3549;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-09-01;900412
3550;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-08-01;1173875
3551;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-07-01;1102465
3552;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-06-01;846992
3553;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-05-01;768813
3554;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-04-01;712227
3555;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-03-01;507708
3556;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-02-01;377019
3557;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2019-01-01;310000
3558;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-12-01;347500
3559;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-11-01;426529
3560;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-10-01;734143
3561;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-09-01;906337
3562;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-08-01;1088715
3563;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-07-01;1039141
3564;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-06-01;805450
3565;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-05-01;803605
3566;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-04-01;648405
3567;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-03-01;512214
3568;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-02-01;347709
3569;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2018-01-01;362365
3570;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-12-01;316289
3571;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-11-01;375566
3572;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-10-01;663419
3573;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-09-01;883143
3574;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-08-01;1073941
3575;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-07-01;1082218
3576;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-06-01;759416
3577;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-05-01;783760
3578;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-04-01;645887
3579;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-03-01;420439
3580;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-02-01;350226
3581;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2017-01-01;310481
3582;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-12-01;279305
3583;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-11-01;303346
3584;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-10-01;663303
3585;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-09-01;698118
3586;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-08-01;1024460
3587;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-07-01;946718
3588;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-06-01;644688
3589;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-05-01;637563
3590;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-04-01;527132
3591;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-03-01;399478
3592;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-02-01;283558
3593;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2016-01-01;237567
3594;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2015-12-01;245895
3595;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2015-11-01;265668
3596;10;Comunitat Valenciana;Ocio, recreo y vacaciones;2015-10-01;514665
3597;10;Comunitat Valenciana;Otros motivos;2026-01-01;85776
3598;10;Comunitat Valenciana;Otros motivos;2025-12-01;127372
3599;10;Comunitat Valenciana;Otros motivos;2025-11-01;96868
3600;10;Comunitat Valenciana;Otros motivos;2025-10-01;122233
3601;10;Comunitat Valenciana;Otros motivos;2025-09-01;89448
3602;10;Comunitat Valenciana;Otros motivos;2025-08-01;112588
3603;10;Comunitat Valenciana;Otros motivos;2025-07-01;108903
3604;10;Comunitat Valenciana;Otros motivos;2025-06-01;113467
3605;10;Comunitat Valenciana;Otros motivos;2025-05-01;137517
3606;10;Comunitat Valenciana;Otros motivos;2025-04-01;140343
3607;10;Comunitat Valenciana;Otros motivos;2025-03-01;97831
3608;10;Comunitat Valenciana;Otros motivos;2025-02-01;90906
3609;10;Comunitat Valenciana;Otros motivos;2025-01-01;112824
3610;10;Comunitat Valenciana;Otros motivos;2024-12-01;135362
3611;10;Comunitat Valenciana;Otros motivos;2024-11-01;104076
3612;10;Comunitat Valenciana;Otros motivos;2024-10-01;105566
3613;10;Comunitat Valenciana;Otros motivos;2024-09-01;103972
3614;10;Comunitat Valenciana;Otros motivos;2024-08-01;104125
3615;10;Comunitat Valenciana;Otros motivos;2024-07-01;121448
3616;10;Comunitat Valenciana;Otros motivos;2024-06-01;125837
